"Shadow editing: a distributed service for supercomputer access","D. Comer; J. Griffioen; R. Yavatkar","Dept. of Comput. Sci., Purdue Univ., West Lafayette, IN, USA; Dept. of Comput. Sci., Purdue Univ., West Lafayette, IN, USA; Dept. of Comput. Sci., Purdue Univ., West Lafayette, IN, USA","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","215","221","","","","10.1109/DCS.1988.12520","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12520","","Supercomputers;Computer networks;Internet;Prototypes;Operating systems;Computer science;Intelligent networks;Distributed computing;Job design;Manufacturing","computer facilities;computer networks;distributed processing;mainframes","NSFret;shadow processing;shadow editing;supercomputer access;long-haul networks;supercomputing centers;high-level user services;remote resources;computational service;distributed environment;remote job submission facility","","2","","","","","","IEEE","IEEE Conferences"
"Efficient deadlock resolution for lock-based concurrency control schemes","M. Roesler; W. Burkhard; K. Cooper","Dept. of Comput. Sci. & Eng., California Univ., San Diego, La Jolla, CA, USA; Dept. of Comput. Sci. & Eng., California Univ., San Diego, La Jolla, CA, USA; Dept. of Comput. Sci. & Eng., California Univ., San Diego, La Jolla, CA, USA","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","224","233","","","","10.1109/DCS.1988.12521","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12521","","System recovery;Concurrency control;Object oriented modeling;Distributed algorithms;Control systems;Computer science;Traffic control;Detection algorithms;Brazil Council;Delay","computational complexity;distributed processing;operating systems (computers);system recovery","directed graphs;lock-based concurrency control schemes;distributed algorithm;object-oriented distributed systems;semantic lock model;message traffic;redundant messages;time complexities;waits-for graph","","4","","","","","","IEEE","IEEE Conferences"
"A class of optimal decentralized commit protocols","S. Yuan; A. Agrawala","Dept. of Comput. Sci., Maryland Univ., College Park, MD, USA; Dept. of Comput. Sci., Maryland Univ., College Park, MD, USA","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","234","241","","","","10.1109/DCS.1988.12522","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12522","","Protocols;Educational institutions;Concurrent computing;Computer science;Automation;Writing","finite automata;protocols","finite state automata;transaction execution;optimal decentralized commit protocols;message complexity;O(kNN/sup 1/k/) messages;message interchanges;decentralized consensus protocols","","16","","","","","","IEEE","IEEE Conferences"
"An analysis of multiprocessing speedup with emphasis on the effect of scheduling methods","J. Hwang; Y. Chow; F. Anger","Nat. Chiao-Tung Univ., Hsinchu, Taiwan; ; ","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","242","248","","","","10.1109/DCS.1988.12523","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12523","","Processor scheduling;Velocity measurement;Scheduling algorithm;Computer networks;Computer architecture;Degradation;Application software;Distributed algorithms;Algorithm design and analysis;System performance","multiprocessing systems;performance evaluation;scheduling","multiprocessing speedup;scheduling methods;message-passing multiprocessors;computer networks;interprocessor communication overhead;speedup;system performance;hidden overhead;efficiency loss;scheduling factor","","2","","","","","","IEEE","IEEE Conferences"
"Rapid prototyping of concurrent programming languages","G. Kaiser; S. Kaplan","Dept. of Comput. Sci., Columbia Univ., New York, NY, USA; ","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","250","255","","","","10.1109/DCS.1988.12524","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12524","","Prototypes;Computer languages;Production;Computer science;Program processors;Distributed computing;Formal specifications;Differential equations","grammars;parallel programming;program interpreters;synchronisation","rapid prototyping;concurrent programming languages;automatic generation;concurrent interpreters;formal specifications;formal notation;action equations;attribute grammars;events;unification;preprocessing algorithms;synchronization primitives;CSP","","","","","","","","IEEE","IEEE Conferences"
"Synchronization and scheduling in ALPS objects","P. Vishnubhotla","Dept. of Comput. & Inf. Sci., Ohio State Univ., Columbus, OH, USA","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","256","264","","","","10.1109/DCS.1988.12525","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12525","","Delay;Processor scheduling;Concurrent computing;Computer languages;Monitoring;Message passing;Information science;Programming environments;Scheduling algorithm;Scattering","high level languages;parallel programming;scheduling;synchronisation","ALPS objects;synchronization;scheduling mechanisms;object-oriented concurrent programming language;manager process;hidden procedure array;high-priority process;manager;entry calls","","5","","","","","","IEEE","IEEE Conferences"
"A shared dataspace language supporting large-scale concurrency","G. Roman; H. Cunningham; M. Ehlers","Dept. of Comput. Sci., Washington Univ., St. Louis, MO, USA; Dept. of Comput. Sci., Washington Univ., St. Louis, MO, USA; Dept. of Comput. Sci., Washington Univ., St. Louis, MO, USA","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","265","272","","","","10.1109/DCS.1988.12526","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12526","","Large-scale systems;Concurrent computing;Computer languages;Transaction databases;Cultural differences;Computer science;Software testing;Spatial databases;Availability;Programming profession","high level languages;parallel programming","shared dataspace language;large-scale concurrency;shared dataspace paradigm;programming language;SDL;large-scale concurrency;parallel multiprocessor","","8","","","","","","IEEE","IEEE Conferences"
"Load sharing in hybrid distributed-centralized database systems","B. Ciciani; D. Dias; P. Yu","IBM Thomas J. Watson Res. Center, Yorktown Heights, NY, USA; IBM Thomas J. Watson Res. Center, Yorktown Heights, NY, USA; IBM Thomas J. Watson Res. Center, Yorktown Heights, NY, USA","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","274","281","","","","10.1109/DCS.1988.12527","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12527","","Database systems;Delay;Concurrent computing;Communication system control;Routing;Analytical models;Distributed computing;Centralized control;Access protocols;Length measurement","distributed databases;performance evaluation","hybrid distributed-centralized database systems;distributed systems;load-sharing;routing;data-contention;transaction-abort probabilities","","6","","","","","","IEEE","IEEE Conferences"
"Sharing jobs among independently owned processors","R. Alonso; L. Cova","Dept. of Comput. Sci., Princeton Univ., NJ, USA; Dept. of Comput. Sci., Princeton Univ., NJ, USA","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","282","288","","","","10.1109/DCS.1988.12528","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12528","","Load management;Delay;Job listing service;Workstations;Computer science;Throughput;Laboratories;Master-slave;Radio access networks;Time sharing computer systems","data communication systems;distributed processing;local area networks;performance evaluation","independently owned processors;load-balancing schemes;resource owners;High-Low;lightly doped node;load sharing;network of workstations","","20","","","","","","IEEE","IEEE Conferences"
"Performance considerations for distributing services-a case study: mass storage","J. Emer; K. Ramakrishnan","Digital Equipment Corp., Maynard, MA, USA; Digital Equipment Corp., Maynard, MA, USA","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","289","297","","","","10.1109/DCS.1988.12529","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12529","","Computer aided software engineering;Operating systems;High performance computing;Workstations;Performance evaluation;Hardware;User interfaces;Partitioning algorithms;System performance;Throughput","distributed processing;magnetic disc storage;operating systems (computers);performance evaluation;queueing theory","performance considerations;disk service;mass storage;distributed system;service-related computation;distributed mass storage services;multiclass closed queuing network model;remote service","","","","","","","","IEEE","IEEE Conferences"
"A general approach to recognizing event occurrences in distributed computations","M. Spezialetti; J. Kearns","Dept. of Comput. Sci., Pittsburgh Univ., PA, USA; ","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","300","307","","","","10.1109/DCS.1988.12530","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12530","","Distributed computing;Character recognition;Computer science;Computerized monitoring;Delay systems;Delay effects;Debugging;Event detection;Aerospace electronics;NASA","delays;distributed processing;supervisory programs","recognition delay;recognizing event occurrences;distributed computation;classification system;monitoring strategies","","12","","","","","","IEEE","IEEE Conferences"
"Distributed debugging tools for heterogeneous distributed systems","P. Bates","Dept. of Comput. & Inf. Sci., Massachusetts Univ., Amherst, MA, USA","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","308","315","","","","10.1109/DCS.1988.12531","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12531","","Monitoring;Distributed computing;Laboratories;Information science;Process design;Libraries;Power system modeling;Software debugging;Buildings;Error correction","distributed processing;program debugging;software tools","heterogeneous distributed systems;event-based abstraction;high-level debugging;distributed systems;behavior models","","14","","","","","","IEEE","IEEE Conferences"
"Breakpoints and halting in distributed programs","B. Miller; J. Choi","Dept. of Comput. Sci., Wisconsin Univ., Madison, WI, USA; Dept. of Comput. Sci., Wisconsin Univ., Madison, WI, USA","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","316","323","","","","10.1109/DCS.1988.12532","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12532","","Event detection;Debugging;Programming profession;Delay;Contracts;Detectors;Yarn","distributed processing;program debugging","interactive debugging;distributed programs;distributed breakpoints;detection points;breakpoint predicates;breakpoint definition;distributed debugger;halting algorithm;algorithm","","51","","","","","","IEEE","IEEE Conferences"
